ddd,estado,cidades
69,RO,ITAPUÃ DO OESTE
69,RO,GOVERNADOR JORGE TEIXEIRA
69,RO,CUJUBIM
69,RO,CHUPINGUAIA
69,RO,CASTANHEIRAS
69,RO,CANDEIAS DO JAMARI
69,RO,CAMPO NOVO DE RONDÔNIA
69,RO,CACAULÂNDIA
69,RO,NOVO HORIZONTE DO OESTE
69,RO,BURITIS
69,RO,ALTO PARAÍSO
69,RO,ALVORADA D'OESTE
69,RO,NOVA MAMORÉ
69,RO,SÃO MIGUEL DO GUAPORÉ
69,RO,VILHENA
69,RO,SANTA LUZIA D'OESTE
69,RO,ROLIM DE MOURA
69,RO,RIO CRESPO
69,RO,PRESIDENTE MÉDICI
69,RO,PORTO VELHO
69,RO,PIMENTA BUENO
69,RO,OURO PRETO DO OESTE
69,RO,NOVA BRASILÂNDIA D'OESTE
69,RO,MACHADINHO D'OESTE
69,RO,JI-PARANÁ
69,RO,JARU
69,RO,GUAJARÁ-MIRIM
69,RO,ESPIGÃO D'OESTE
69,RO,COSTA MARQUES
69,RO,CORUMBIARA
69,RO,COLORADO DO OESTE
69,RO,CEREJEIRAS
69,RO,CACOAL
69,RO,CABIXI
69,RO,ARIQUEMES
69,RO,ALTA FLORESTA D'OESTE
71,BA,VERA CRUZ
71,BA,SIMÕES FILHO
71,BA,SAUBARA
71,BA,SÃO SEBASTIÃO DO PASSÉ
71,BA,SÃO FRANCISCO DO CONDE
71,BA,SALVADOR
71,BA,POJUCA
71,BA,MATA DE SÃO JOÃO
71,BA,MADRE DE DEUS
71,BA,LAURO DE FREITAS
71,BA,ITAPARICA
71,BA,DIAS D'ÁVILA
71,BA,CATU
71,BA,CANDEIAS
71,BA,CAMAÇARI
73,BA,WENCESLAU GUIMARÃES
73,BA,VEREDA
73,BA,URUÇUCA
73,BA,UNA
73,BA,UBATÃ
73,BA,UBAITABA
73,BA,TEOLÂNDIA
73,BA,TEIXEIRA DE FREITAS
73,BA,SÃO JOSÉ DA VITÓRIA
73,BA,SANTA LUZIA
73,BA,SANTA INÊS
73,BA,SANTA CRUZ DA VITÓRIA
73,BA,SANTA CRUZ CABRÁLIA
73,BA,PRESIDENTE TANCREDO NEVES
73,BA,PRADO
73,BA,POTIRAGUÁ
73,BA,PORTO SEGURO
73,BA,PLANALTINO
73,BA,PIRAÍ DO NORTE
73,BA,PAU BRASIL
73,BA,NOVA VIÇOSA
73,BA,NOVA ITARANA
73,BA,NOVA IBIÁ
73,BA,NOVA CANAÃ
73,BA,NILO PEÇANHA
73,BA,MUCURI
73,BA,MEDEIROS NETO
73,BA,MASCOTE
73,BA,MARAÚ
73,BA,MARACÁS
73,BA,MANOEL VITORINO
73,BA,LAJEDO DO TABOCAL
73,BA,LAJEDÃO
73,BA,LAFAIETE COUTINHO
73,BA,JUSSARI
73,BA,JUCURUÇU
73,BA,JITAÚNA
73,BA,JEQUIÉ
73,BA,JAGUAQUARA
73,BA,ITUBERÁ
73,BA,ITORORÓ
73,BA,ITIRUÇU
73,BA,ITARANTIM
73,BA,ITAQUARA
73,BA,ITAPITANGA
73,BA,ITAPEBI
73,BA,ITAPÉ
73,BA,ITANHÉM
73,BA,ITAMARI
73,BA,ITAMARAJU
73,BA,ITAJUÍPE
73,BA,ITAJU DO COLÔNIA
73,BA,ITAGIMIRIM
73,BA,ITAGIBÁ
73,BA,ITAGI
73,BA,ITACARÉ
73,BA,ITABUNA
73,BA,ITABELA
73,BA,IRAJUBA
73,BA,IPIAÚ
73,BA,ILHÉUS
73,BA,IGUAÍ
73,BA,IGRAPIÚNA
73,BA,IBIRATAIA
73,BA,IBIRAPUÃ
73,BA,IBIRAPITANGA
73,BA,IBICUÍ
73,BA,IBICARAÍ
73,BA,GUARATINGA
73,BA,GONGOGI
73,BA,GANDU
73,BA,FLORESTA AZUL
73,BA,FIRMINO ALVES
73,BA,EUNÁPOLIS
73,BA,DÁRIO MEIRA
73,BA,CRAVOLÂNDIA
73,BA,COARACI
73,BA,CARAVELAS
73,BA,CANAVIEIRAS
73,BA,CAMAMU
73,BA,CAMACAN
73,BA,BUERAREMA
73,BA,BELMONTE
73,BA,BARRO PRETO
73,BA,BARRA DO ROCHA
73,BA,AURELINO LEAL
73,BA,ARATACA
73,BA,APUAREMA
73,BA,ALMADINA
73,BA,ALCOBAÇA
73,BA,AIQUARA
74,BA,XIQUE-XIQUE
74,BA,VÁRZEA NOVA
74,BA,VÁRZEA DO POÇO
74,BA,VÁRZEA DA ROÇA
74,BA,UMBURANAS
74,BA,UIBAÍ
74,BA,UAUÁ
74,BA,TAPIRAMUTÁ
74,BA,SOBRADINHO
74,BA,SERROLÂNDIA
74,BA,SENTO SÉ
74,BA,SENHOR DO BONFIM
74,BA,SAÚDE
74,BA,SÃO JOSÉ DO JACUÍPE
74,BA,SÃO GABRIEL
74,BA,REMANSO
74,BA,QUIXABEIRA
74,BA,PRESIDENTE DUTRA
74,BA,PONTO NOVO
74,BA,PIRITIBA
74,BA,PINDOBAÇU
74,BA,PILÃO ARCADO
74,BA,OUROLÂNDIA
74,BA,MUNDO NOVO
74,BA,MULUNGU DO MORRO
74,BA,MORRO DO CHAPÉU
74,BA,MIRANGABA
74,BA,MIGUEL CALMON
74,BA,MAIRI
74,BA,MACAJUBA
74,BA,LAPÃO
74,BA,JUSSARA
74,BA,JUAZEIRO
74,BA,JOÃO DOURADO
74,BA,JAGUARARI
74,BA,JACOBINA
74,BA,ITIÚBA
74,BA,ITAGUAÇU DA BAHIA
74,BA,IRECÊ
74,BA,IBITITÁ
74,BA,IBIPEBA
74,BA,GENTIO DO OURO
74,BA,FILADÉLFIA
74,BA,CURAÇÁ
74,BA,CENTRAL
74,BA,CASA NOVA
74,BA,CAPIM GROSSO
74,BA,CANARANA
74,BA,CAMPO FORMOSO
74,BA,CAMPO ALEGRE DE LOURDES
74,BA,CALDEIRÃO GRANDE
74,BA,CAFARNAUM
74,BA,CAÉM
74,BA,BARRO ALTO
74,BA,BARRA DO MENDES
74,BA,BARRA
74,BA,BAIXA GRANDE
74,BA,ANTÔNIO GONÇALVES
74,BA,ANDORINHA
74,BA,AMÉRICA DOURADA
75,BA,WAGNER
75,BA,VARZEDO
75,BA,VALENTE
75,BA,VALENÇA
75,BA,UTINGA
75,BA,UBAÍRA
75,BA,TUCANO
75,BA,TERRA NOVA
75,BA,TEOFILÂNDIA
75,BA,TEODORO SAMPAIO
75,BA,TAPEROÁ
75,BA,TANQUINHO
75,BA,SOUTO SOARES
75,BA,SÍTIO DO QUINTO
75,BA,SERRINHA
75,BA,SERRA PRETA
75,BA,SEABRA
75,BA,SÁTIRO DIAS
75,BA,SAPEAÇU
75,BA,SÃO MIGUEL DAS MATAS
75,BA,SÃO GONÇALO DOS CAMPOS
75,BA,SÃO FELIPE
75,BA,SÃO FÉLIX
75,BA,SÃO DOMINGOS
75,BA,SANTO ESTÊVÃO
75,BA,SANTO ANTÔNIO DE JESUS
75,BA,SANTO AMARO
75,BA,SANTA TERESINHA
75,BA,SANTANÓPOLIS
75,BA,SANTALUZ
75,BA,SANTA BRÍGIDA
75,BA,SANTA BÁRBARA
75,BA,SALINAS DA MARGARIDA
75,BA,RUY BARBOSA
75,BA,RODELAS
75,BA,RIO REAL
75,BA,RIBEIRA DO POMBAL
75,BA,RIBEIRA DO AMPARO
75,BA,RIACHÃO DO JACUÍPE
75,BA,RETIROLÂNDIA
75,BA,RAFAEL JAMBEIRO
75,BA,QUIJINGUE
75,BA,QUEIMADAS
75,BA,PINTADAS
75,BA,PEDRO ALEXANDRE
75,BA,PEDRÃO
75,BA,PÉ DE SERRA
75,BA,PAULO AFONSO
75,BA,PARIPIRANGA
75,BA,PALMEIRAS
75,BA,OURIÇANGAS
75,BA,OLINDINA
75,BA,NOVO TRIUNFO
75,BA,NOVA SOURE
75,BA,NOVA REDENÇÃO
75,BA,NOVA FÁTIMA
75,BA,NORDESTINA
75,BA,NAZARÉ
75,BA,MUTUÍPE
75,BA,MURITIBA
75,BA,MUNIZ FERREIRA
75,BA,MUCUGÊ
75,BA,MONTE SANTO
75,BA,MILAGRES
75,BA,MARCIONÍLIO SOUZA
75,BA,MARAGOGIPE
75,BA,MACURURÉ
75,BA,LENÇÓIS
75,BA,LAMARÃO
75,BA,LAJEDINHO
75,BA,LAJE
75,BA,JIQUIRIÇÁ
75,BA,JEREMOABO
75,BA,JANDAÍRA
75,BA,JAGUARIPE
75,BA,ITATIM
75,BA,ITAPICURU
75,BA,ITANAGRA
75,BA,ITAETÉ
75,BA,ITABERABA
75,BA,IRARÁ
75,BA,IRAQUARA
75,BA,IPIRÁ
75,BA,IPECAETÁ
75,BA,INHAMBUPE
75,BA,ICHU
75,BA,IBIQUERA
75,BA,IAÇU
75,BA,HELIÓPOLIS
75,BA,GOVERNADOR MANGABEIRA
75,BA,GLÓRIA
75,BA,GAVIÃO
75,BA,FEIRA DE SANTANA
75,BA,FÁTIMA
75,BA,EUCLIDES DA CUNHA
75,BA,ESPLANADA
75,BA,ENTRE RIOS
75,BA,ELÍSIO MEDRADO
75,BA,DOM MACEDO COSTA
75,BA,CRUZ DAS ALMAS
75,BA,CRISÓPOLIS
75,BA,CORONEL JOÃO SÁ
75,BA,CORAÇÃO DE MARIA
75,BA,CONDE
75,BA,CONCEIÇÃO DO JACUÍPE
75,BA,CONCEIÇÃO DO COITÉ
75,BA,CONCEIÇÃO DO ALMEIDA
75,BA,CONCEIÇÃO DA FEIRA
75,BA,CIPÓ
75,BA,CÍCERO DANTAS
75,BA,CHORROCHÓ
75,BA,CASTRO ALVES
75,BA,CARDEAL DA SILVA
75,BA,CAPELA DO ALTO ALEGRE
75,BA,CANUDOS
75,BA,CANSANÇÃO
75,BA,CANDEAL
75,BA,CAIRU
75,BA,CACHOEIRA
75,BA,CABACEIRAS DO PARAGUAÇU
75,BA,BREJÕES
75,BA,BONITO
75,BA,BONINAL
75,BA,BOA VISTA DO TUPIM
75,BA,BIRITINGA
75,BA,BARROCAS
75,BA,BANZAÊ
75,BA,ARATUÍPE
75,BA,ARAMARI
75,BA,ARACI
75,BA,ARAÇAS
75,BA,APORÁ
75,BA,ANTÔNIO CARDOSO
75,BA,ANTAS
75,BA,ANGUERA
75,BA,ANDARAÍ
75,BA,AMÉLIA RODRIGUES
75,BA,AMARGOSA
75,BA,ALAGOINHAS
75,BA,ÁGUA FRIA
75,BA,ADUSTINA
75,BA,ACAJUTIBA
75,BA,ABARÉ
77,BA,LUIS EDUARDO MAGALHAES
77,BA,LIVRAMENTO DO BRUMADO
77,BA,WANDERLEY
77,BA,VITÓRIA DA CONQUISTA
77,BA,URANDI
77,BA,TREMEDAL
77,BA,TANQUE NOVO
77,BA,TANHAÇU
77,BA,TABOCAS DO BREJO VELHO
77,BA,SÍTIO DO MATO
77,BA,SERRA DOURADA
77,BA,SERRA DO RAMALHO
77,BA,SEBASTIÃO LARANJEIRAS
77,BA,SÃO FÉLIX DO CORIBE
77,BA,SÃO DESIDÉRIO
77,BA,SANTA RITA DE CÁSSIA
77,BA,SANTANA
77,BA,SANTA MARIA DA VITÓRIA
77,BA,RIO DO PIRES
77,BA,RIO DO ANTÔNIO
77,BA,RIO DE CONTAS
77,BA,RIBEIRÃO DO LARGO
77,BA,RIACHO DE SANTANA
77,BA,RIACHÃO DAS NEVES
77,BA,PRESIDENTE JÂNIO QUADROS
77,BA,POÇÕES
77,BA,PLANALTO
77,BA,PIRIPÁ
77,BA,PINDAÍ
77,BA,PIATÃ
77,BA,PARATINGA
77,BA,PARAMIRIM
77,BA,PALMAS DE MONTE ALTO
77,BA,OLIVEIRA DOS BREJINHOS
77,BA,NOVO HORIZONTE
77,BA,MUQUÉM DE SÃO FRANCISCO
77,BA,MORTUGABA
77,BA,MORPARÁ
77,BA,MIRANTE
77,BA,MATINA
77,BA,MANSIDÃO
77,BA,MALHADA DE PEDRAS
77,BA,MALHADA
77,BA,MAIQUINIQUE
77,BA,MAETINGA
77,BA,MACAÚBAS
77,BA,MACARANI
77,BA,LICÍNIO DE ALMEIDA
77,BA,LAGOA REAL
77,BA,JUSSIAPE
77,BA,JACARACI
77,BA,JABORANDI
77,BA,IUIÚ
77,BA,ITUAÇU
77,BA,ITAPETINGA
77,BA,ITAMBÉ
77,BA,IRAMAIA
77,BA,IPUPIARA
77,BA,IGAPORÃ
77,BA,IBOTIRAMA
77,BA,IBITIARA
77,BA,IBIPITANGA
77,BA,IBICOARA
77,BA,IBIASSUCÊ
77,BA,GUANAMBI
77,BA,GUAJERU
77,BA,FORMOSA DO RIO PRETO
77,BA,FEIRA DA MATA
77,BA,ENCRUZILHADA
